Country,Continent,Region,Location_details,Language,Language_iso3,Culture,Genre,Year,Decade,Url,Audio,Speech,Melspec,Chroma,Melodia
Democratic Republic of the Congo,Africa,Africa,"Bar Mandjoj, zone Kenya, Lubumbashi, Shaba, Democratic Republic of Congo",Lunda,lun,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-0400V0,John-Low-East-Africa_025A-C0027X0005XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-0400A0.csv
Democratic Republic of the Congo,Africa,Africa,"Bar Mandjoj, zone Kenya, Lubumbashi, Shaba, Democratic Republic of Congo",Lunda,lun,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-0500V0,John-Low-East-Africa_025A-C0027X0005XX-0500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-0500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-0500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-0500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-0500A0.csv
Democratic Republic of the Congo,Africa,Africa,"Bar Mandjoj, zone Kenya, Lubumbashi, Shaba, Democratic Republic of Congo",LundaSwahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-0800V0,John-Low-East-Africa_025A-C0027X0005XX-0800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-0800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-0800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-0800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-0800A0.csv
Democratic Republic of the Congo,Africa,Africa,"Likasi, Shaba, Democratic Republic of Congo",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-1200V0,John-Low-East-Africa_025A-C0027X0005XX-1200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-1200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-1200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-1200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-1200A0.csv
Democratic Republic of the Congo,Africa,Africa,"Likasi, Shaba, Democratic Republic of Congo",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-1300V0,John-Low-East-Africa_025A-C0027X0005XX-1300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-1300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-1300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-1300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-1300A0.csv
Democratic Republic of the Congo,Africa,Africa,"Likasi, Shaba, Democratic Republic of Congo",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-1500V0,John-Low-East-Africa_025A-C0027X0005XX-1500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-1500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-1500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-1500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-1500A0.csv
Democratic Republic of the Congo,Africa,Africa,"Bosco's house, Lubumbashi, Democratic Republic of Congo",Sanga,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-1900V0,John-Low-East-Africa_025A-C0027X0005XX-1900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-1900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-1900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-1900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-1900A0.csv
Democratic Republic of the Congo,Africa,Africa,"Bosco's house, Lubumbashi, Democratic Republic of Congo",SangaSwahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-2100V0,John-Low-East-Africa_025A-C0027X0005XX-2100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-2100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-2100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-2100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-2100A0.csv
Democratic Republic of the Congo,Africa,Africa,"Bosco's house, Lubumbashi, Democratic Republic of Congo",SangaSwahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-2200V0,John-Low-East-Africa_025A-C0027X0005XX-2200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-2200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-2200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-2200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-2200A0.csv
Zambia,Africa,Africa,"Chingola, Zambia",Kaonde,kqn,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-2600V0,John-Low-East-Africa_025A-C0027X0005XX-2600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-2600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-2600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-2600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-2600A0.csv
Zambia,Africa,Africa,"Chingola, Zambia",Kaonde,kqn,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-3100V0,John-Low-East-Africa_025A-C0027X0005XX-3100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-3100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-3100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-3100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-3100A0.csv
Zambia,Africa,Africa,"Chingola, Zambia",Kaonde,kqn,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0005XX-3200V0,John-Low-East-Africa_025A-C0027X0005XX-3200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0005XX-3200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0005XX-3200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0005XX-3200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0005XX-3200A0.csv
Zambia,Africa,Africa,"Main Social Club (for miners), Chingola, Zambia",Bemba,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-0300V0,John-Low-East-Africa_025A-C0027X0006XX-0300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-0300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-0300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-0300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-0300A0.csv
Zambia,Africa,Africa,"Main Social Club (for miners), Chingola, Zambia",Bemba,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-0400V0,John-Low-East-Africa_025A-C0027X0006XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-0400A0.csv
Zambia,Africa,Africa,"Main Social Club (for miners), Chingola, Zambia",Bemba,,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-0500V0,John-Low-East-Africa_025A-C0027X0006XX-0500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-0500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-0500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-0500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-0500A0.csv
Zambia,Africa,Africa,"Teacher training college, Chipata, Eastern Zambia, Zambia",Tonga,toi,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-0800V0,John-Low-East-Africa_025A-C0027X0006XX-0800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-0800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-0800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-0800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-0800A0.csv
Zambia,Africa,Africa,"Teacher training college, Chipata, Eastern Zambia, Zambia",Tonga,toi,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-0900V0,John-Low-East-Africa_025A-C0027X0006XX-0900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-0900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-0900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-0900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-0900A0.csv
Zambia,Africa,Africa,"Teacher training college, Chipata, Eastern Zambia, Zambia",Nsenga,nse,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-1000V0,John-Low-East-Africa_025A-C0027X0006XX-1000A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-1000A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-1000A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-1000A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-1000A0.csv
Zambia,Africa,Africa,"Teacher training college, Chipata, Eastern Zambia, Zambia",Nsenga,nse,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-1300V0,John-Low-East-Africa_025A-C0027X0006XX-1300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-1300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-1300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-1300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-1300A0.csv
Zambia,Africa,Africa,"Teacher training college, Chipata, Eastern Zambia, Zambia",Tonga,toi,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-1500V0,John-Low-East-Africa_025A-C0027X0006XX-1500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-1500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-1500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-1500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-1500A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2000V0,John-Low-East-Africa_025A-C0027X0006XX-2000A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2000A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2000A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2000A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2000A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2200V0,John-Low-East-Africa_025A-C0027X0006XX-2200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2200A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2300V0,John-Low-East-Africa_025A-C0027X0006XX-2300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2300A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2400V0,John-Low-East-Africa_025A-C0027X0006XX-2400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2400A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2500V0,John-Low-East-Africa_025A-C0027X0006XX-2500A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2500A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2500A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2500A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2500A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-2900V0,John-Low-East-Africa_025A-C0027X0006XX-2900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-2900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-2900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-2900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-2900A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0006XX-3100V0,John-Low-East-Africa_025A-C0027X0006XX-3100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0006XX-3100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0006XX-3100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0006XX-3100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0006XX-3100A0.csv
United Republic of Tanzania,Africa,Africa,"Dar-es-Salaam, Tanzania",Hehe,heh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0200V0,John-Low-East-Africa_025A-C0027X0007XX-0200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0200A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0400V0,John-Low-East-Africa_025A-C0027X0007XX-0400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0400A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0600V0,John-Low-East-Africa_025A-C0027X0007XX-0600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0600A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Luyia (Kisa),lks,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-0700V0,John-Low-East-Africa_025A-C0027X0007XX-0700A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-0700A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-0700A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-0700A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-0700A0.csv
Kenya,Africa,Africa,"Mbotela Estate, Nairobi, Kenya",Lagooli (Maragoli)Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-1400V0,John-Low-East-Africa_025A-C0027X0007XX-1400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-1400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-1400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-1400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-1400A0.csv
Kenya,Africa,Africa,"Mbotela Estate, Nairobi, Kenya",Lagooli (Maragoli),rag,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-1600V0,John-Low-East-Africa_025A-C0027X0007XX-1600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-1600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-1600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-1600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-1600A0.csv
Kenya,Africa,Africa,"Kawongware [Kawangware] Estate, Nairobi, Kenya",Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-1800V0,John-Low-East-Africa_025A-C0027X0007XX-1800A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-1800A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-1800A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-1800A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-1800A0.csv
Kenya,Africa,Africa,"Mbotela Estate, Nairobi, Kenya",Lagooli (Maragoli)Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-2100V0,John-Low-East-Africa_025A-C0027X0007XX-2100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-2100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-2100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-2100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-2100A0.csv
Kenya,Africa,Africa,"Muchatha, near Nairobi, Kenya",Kikuyu,kik,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-2200V0,John-Low-East-Africa_025A-C0027X0007XX-2200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-2200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-2200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-2200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-2200A0.csv
Kenya,Africa,Africa,"Muchatha, near Nairobi, Kenya",Kikuyu,kik,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-2300V0,John-Low-East-Africa_025A-C0027X0007XX-2300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-2300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-2300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-2300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-2300A0.csv
Kenya,Africa,Africa,"Muchatha, near Nairobi, Kenya",Kikuyu,kik,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0007XX-2600V0,John-Low-East-Africa_025A-C0027X0007XX-2600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0007XX-2600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0007XX-2600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0007XX-2600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0007XX-2600A0.csv
Kenya,Africa,Africa,"Mbotela Estate, Nairobi, Kenya",Lagooli (Maragoli)Swahili,swh,,,1979.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0008XX-0200V0,John-Low-East-Africa_025A-C0027X0008XX-0200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0008XX-0200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0008XX-0200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0008XX-0200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0008XX-0200A0.csv
Kenya,Africa,Africa,"Shinyalu market, near Kakamega, Kenya",Swahili,swh,,,1980.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0008XX-1600V0,John-Low-East-Africa_025A-C0027X0008XX-1600A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0008XX-1600A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0008XX-1600A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0008XX-1600A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0008XX-1600A0.csv
Kenya,Africa,Africa,"Shinyalu market, near Kakamega, Kenya",,,,,1980.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0008XX-2400V0,John-Low-East-Africa_025A-C0027X0008XX-2400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0008XX-2400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0008XX-2400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0008XX-2400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0008XX-2400A0.csv
Somalia,Africa,Africa,"Sablaale District, Saalaxow, Somalia",Garre,gex,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0012XX-0100V0,John-Low-East-Africa_025A-C0027X0012XX-0100A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0012XX-0100A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0012XX-0100A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0012XX-0100A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0012XX-0100A0.csv
Somalia,Africa,Africa,"Sablaale District, Saalaxow, Somalia",Garre,gex,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0012XX-0300V0,John-Low-East-Africa_025A-C0027X0012XX-0300A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0012XX-0300A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0012XX-0300A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0012XX-0300A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0012XX-0300A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0012XX-1900V0,John-Low-East-Africa_025A-C0027X0012XX-1900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0012XX-1900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0012XX-1900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0012XX-1900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0012XX-1900A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-0200V0,John-Low-East-Africa_025A-C0027X0013XX-0200A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-0200A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-0200A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-0200A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-0200A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-0700V0,John-Low-East-Africa_025A-C0027X0013XX-0700A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-0700A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-0700A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-0700A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-0700A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-0900V0,John-Low-East-Africa_025A-C0027X0013XX-0900A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-0900A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-0900A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-0900A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-0900A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-1000V0,John-Low-East-Africa_025A-C0027X0013XX-1000A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-1000A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-1000A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-1000A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-1000A0.csv
Somalia,Africa,Africa,"Sablaale settlement, in John Low's house, Somalia",Somali,som,,,1985.0,,https://sounds.bl.uk/World-and-traditional-music/John-Low-East-Africa/025M-C0027X0013XX-1400V0,John-Low-East-Africa_025A-C0027X0013XX-1400A0.mp3,Speech/John-Low-East-Africa_025A-C0027X0013XX-1400A0.csv,Melspec/John-Low-East-Africa_025A-C0027X0013XX-1400A0.csv,Chroma/John-Low-East-Africa_025A-C0027X0013XX-1400A0.csv,Melodia/John-Low-East-Africa_025A-C0027X0013XX-1400A0.csv
